,idx,Date,CBAK_Bat,ENS_Bat,TIA_Bat,ALB_Min,LAC_Min,SQM_Min,ALB_sentiment_nltk,CBAK_sentiment_nltk,ENS_sentiment_nltk,LAC_sentiment_nltk,SQM_sentiment_nltk,TIA_sentiment_nltk,lithium_sentiment_nltk,ALB_sentiment_TextBlob,CBAK_sentiment_TextBlob,ENS_sentiment_TextBlob,LAC_sentiment_TextBlob,SQM_sentiment_TextBlob,TIA_sentiment_TextBlob,lithium_sentiment_TextBlob,ALB_1_temp,ALB_1_humidity,ALB_1_windspeed,ALB_1_conditions,ALB_2_temp,ALB_2_humidity,ALB_2_windspeed,ALB_2_conditions,LAC_1_temp,LAC_1_humidity,LAC_1_windspeed,LAC_1_conditions,LAC_2_temp,LAC_2_humidity,LAC_2_windspeed,LAC_2_conditions,SQM_1_temp,SQM_1_humidity,SQM_1_windspeed,SQM_1_conditions,SQM_2_temp,SQM_2_humidity,SQM_2_windspeed,SQM_2_conditions
1086,1086,29/04/2019,0.0500000119209289,1.7899932861328125,0.0,0.1500015258789062,-0.160000085830688,-0.470001220703125,0.027143750000000008,0.0,0.26335,0.0,-0.23582857142857144,0.0,0.4467,0.15789207175925926,0.0,0.0,0.0,0.06374458874458874,0.0,0.11249999999999999,15.3,33.4,33.7,2,12.3,19.9,27.7,0,17.7,82.9,11.9,2,16.2,81.1,14.6,5,12.3,19.9,27.7,0,17.8,65.3,20.5,2
1087,1087,30/04/2019,0.0699999928474426,-1.649993896484375,0.0,-0.6500015258789062,-0.059999942779541,-0.3600006103515625,0.06378333333333334,0.0,0.0,0.2772,0.024442857142857148,0.7964,0.044711111111111104,0.1094047619047619,0.0,-0.05,0.11266233766233766,0.04387755102040817,0.3142857142857143,-0.08888888888888889,11.4,49.0,51.1,0,10.4,27.4,30.2,0,17.9,84.4,18.7,2,16.8,82.5,20.4,5,10.4,27.4,30.2,0,18.2,64.2,20.5,2
1088,1088,01/05/2019,-0.049999952316284,-0.25,0.0,-0.9899978637695312,-0.0800001621246337,-0.5,0.1780470588235294,0.0,0.12726666666666667,-0.11333333333333334,0.21731999999999996,0.5365,0.02392307692307692,0.1795565953654189,0.0,0.0,0.0,0.1281060606060606,0.1,0.015384615384615385,9.7,27.6,21.8,0,10.8,16.7,23.8,0,16.3,87.5,12.1,2,16.0,82.2,18.1,2,10.8,16.7,23.8,0,15.8,72.8,22.3,0
1089,1089,02/05/2019,-0.1100000143051148,0.1800003051757812,0.0,2.0199966430664062,0.1100001335144043,0.9099998474121094,0.031903571428571434,0.0,0.0,0.7157,-0.00036842105263158514,0.0,0.13838,0.051059600122100125,0.0,0.0,0.06875,0.05175821985032511,0.0,0.05072510822510823,12.6,23.5,17.1,0,11.3,16.2,27.7,0,17.0,84.4,9.6,2,16.9,80.2,12.8,2,11.3,16.2,27.7,0,16.2,72.1,20.5,2
1090,1090,03/05/2019,0.0199999809265136,1.839996337890625,0.0,0.9600067138671876,0.1800000667572026,0.2400016784667968,0.11071199999999996,0.2023,0.2732,0.58515,0.12573703703703704,0.2569857142857143,0.012493749999999994,0.13145670995670997,0.5,0.0,0.2,0.10846427235316126,0.20396825396825397,0.04242424242424243,15.5,24.0,22.4,0,12.1,17.4,29.5,0,18.9,77.9,11.9,2,16.7,79.4,18.1,2,12.1,17.4,29.5,0,17.1,67.8,22.3,2
1091,1091,06/05/2019,-0.0099999904632568,-1.0100021362304688,-0.4950385971069333,0.0,-0.1300001144409184,0.1499977111816335,0.0980260869565217,0.0,0.08038,0.4588,0.09183,0.08975999999999999,0.5859,0.088866930171278,0.0,0.06064935064935064,0.0,0.11861952861952862,0.13814814814814813,0.0,15.3,28.7,20.5,0,14.4,12.0,23.4,2,21.1,76.3,10.4,2,19.6,76.3,14.5,2,14.4,12.0,23.4,2,16.0,77.5,24.1,2
1092,1092,07/05/2019,0.1399999856948852,-2.3600006103515625,0.0497524934768676,-1.2000045776367188,-0.0799999237060546,-1.0900001525878835,0.08935263157894738,0.0,0.0,0.4588,0.1626,0.16421666666666668,0.05595,0.11742424242424242,0.0,-0.15,0.0,0.11331357795643511,0.13179012345679011,0.03265993265993266,17.7,31.0,39.2,2,13.9,20.1,26.3,2,18.1,92.9,14.8,2,17.9,86.9,18.1,2,13.9,20.1,26.3,2,16.4,78.2,25.9,2
1093,1093,08/05/2019,-0.0399999618530272,-1.529998779296875,-0.0485087589263915,-3.2699966430664062,-0.0699999332427978,-0.8499984741210938,-0.02204615384615384,0.0,0.0,-0.2732,-0.026250000000000006,0.48664999999999997,0.11742142857142857,0.04553951568374646,0.0,0.0,0.0,0.024795632608132598,0.15,-0.021031746031746033,16.9,27.0,31.9,2,12.7,32.0,29.2,2,18.6,91.8,13.2,2,17.8,87.4,14.7,2,12.7,32.0,29.2,2,15.6,81.9,14.8,2
1094,1094,09/05/2019,-0.0400000214576722,-0.4899978637695312,-0.0783603681564333,0.029998779296875,-0.0600001811981201,0.0600013732910156,0.18805294117647053,0.0,-0.1366,-0.296,0.2955090909090909,0.4901,0.31469473684210525,0.10705460593328243,0.3,0.0,0.0,0.1854667891031527,0.2037037037037037,0.11547619047619047,14.3,40.8,22.9,5,10.3,47.0,37.4,1,19.2,90.1,9.4,2,17.1,86.4,9.4,2,10.3,47.0,37.4,1,16.0,72.8,29.5,2
1095,1095,10/05/2019,0.0,0.160003662109375,0.0982615352630613,0.0199966430664062,0.0700001716613769,0.4300003051757812,-0.07639999999999998,0.0,0.31245,0.3182,0.0837111111111111,0.22385,0.07832999999999998,-0.0047257981917072835,0.0,0.4181818181818182,0.3,0.061773899968344405,0.1726851851851852,-0.030454545454545456,11.8,53.5,18.1,5,8.9,56.7,40.3,2,17.8,79.1,28.9,5,15.2,88.4,16.8,5,8.9,56.7,40.3,2,15.3,71.5,22.3,2
1096,1096,13/05/2019,-0.0099999904632569,-3.160003662109375,-0.0223886362075793,-4.079994201660156,-0.0700001716613769,-0.6700019836425781,0.043199999999999995,-0.0516,-0.14974,0.4588,-0.012120000000000006,0.0,0.0,0.13295883038530096,0.0,0.04545454545454545,0.0,-0.024530885780885785,0.0,0.03333333333333333,18.7,30.0,30.6,0,8.9,15.1,18.7,0,13.8,75.7,11.9,0,13.1,71.7,16.3,0,8.9,15.1,18.7,0,15.5,71.3,20.5,2
1097,1097,14/05/2019,0.0099999904632569,0.2000007629394531,-0.0335833786010746,1.6699981689453125,-0.0199999809265136,0.0600013732910156,0.23537407407407407,0.0,0.0,0.22324000000000002,0.3151428571428571,0.25,0.24307142857142858,0.07364197530864196,0.0,0.13636363636363635,-0.01,0.06715367965367965,0.0,0.028187229437229438,18.5,30.5,29.5,0,9.4,21.8,21.6,0,14.8,76.5,13.2,2,14.1,76.0,16.3,2,9.4,21.8,21.6,0,14.8,79.4,20.5,2
1098,1098,15/05/2019,0.0199999809265136,0.5400009155273438,0.0335833786010746,-0.6399993896484375,0.059999942779541,-0.1300010681152343,0.09054285714285712,0.0,0.2294,0.1087909090909091,0.2528846153846154,0.7086,0.2906611111111111,0.0634577922077922,0.0,0.0,0.10647382920110192,0.19822678644107214,0.17407407407407408,0.11547418630751964,18.2,23.6,48.4,2,9.5,17.8,21.6,0,14.4,81.2,12.7,2,13.6,79.5,11.2,2,9.5,17.8,21.6,0,14.3,79.9,22.3,2
1099,1099,16/05/2019,-0.0199999809265136,-0.3199996948242187,0.0845793237686147,-0.1699981689453125,0.1700000762939453,-0.5600013732910156,0.13476538461538456,0.20095,0.04840277777777777,0.19453,0.08156999999999999,0.10435,0.471075,0.08185088060088058,0.0,0.04405663780663781,0.13397186147186146,0.13606060606060605,0.305,0.35461647727272727,12.2,39.5,43.4,5,9.5,23.7,26.6,2,13.0,81.1,14.5,2,11.5,84.2,13.0,2,9.5,23.7,26.6,2,14.5,78.0,20.5,1
1100,1100,17/05/2019,0.0099999904632568,-2.1599998474121094,-0.141795073127747,-1.6500015258789062,-0.1099998950958256,-0.7899971008300781,-0.15395,0.0,0.029276190476190473,0.17795999999999998,0.01786666666666668,0.14355,0.0,-0.12954545454545457,0.0,-0.012121212121212125,0.03499999999999999,0.08075196408529742,0.003703703703703709,0.0,12.1,40.5,27.7,2,8.6,29.4,27.0,0,14.8,81.2,12.7,2,13.4,79.8,16.4,2,8.6,29.4,27.0,0,15.1,69.1,18.4,2
1101,1101,20/05/2019,-0.0099999904632568,-0.2900009155273437,0.0074629730224615,0.0199966430664062,0.1099998950958256,-0.2000007629394531,0.08480909090909089,0.33755,-0.16975,0.42301428571428573,0.1997875,0.568575,0.32216666666666666,0.10820599854690764,0.0,0.0715909090909091,0.10769480519480519,0.08028353301790801,0.15185185185185185,0.0,10.0,40.0,37.1,0,6.2,44.4,43.6,0,13.8,86.5,12.2,2,12.5,81.4,14.3,2,6.2,44.4,43.6,0,15.3,71.4,25.9,2
1102,1102,21/05/2019,0.0,1.3600006103515625,0.0597032184600836,0.720001220703125,0.4599997997283935,0.4699974060058594,0.1057833333333333,0.0,0.0,0.11645384615384616,0.06502000000000001,0.3367,-0.051127272727272736,0.1651111812570146,0.0,-0.01434343434343435,0.14410270285270282,0.125,0.45,0.1,9.5,37.1,44.9,2,5.7,40.9,37.1,2,14.6,80.5,21.3,2,12.1,87.8,25.7,5,5.7,40.9,37.1,2,13.8,78.4,27.7,2
1103,1103,22/05/2019,0.0799999833106994,-0.2700004577636719,-0.0559717319488535,-0.5400009155273438,-0.2799997329711914,-0.4799995422363281,-0.058766666666666655,0.0,0.12713333333333335,0.189275,0.03727142857142857,0.5365,0.1407571428571429,-0.004716151903651905,0.0,0.2712121212121212,0.03744047619047619,0.06414488289488289,0.1,-0.02380952380952381,7.9,57.5,32.3,5,5.3,33.3,34.2,0,9.1,90.7,23.4,5,7.8,92.4,13.0,5,5.3,33.3,34.2,0,13.6,73.6,22.3,2
1104,1104,23/05/2019,-0.0299999713897703,-1.5900001525878906,-0.1019930217742914,-1.6200027465820312,-0.1900000572204589,-1.8899993896484373,-0.01288636363636364,0.0,0.2294,0.12062499999999998,-0.007247058823529411,0.29325,0.042225,0.02728991547173365,0.0,-0.05,0.047164351851851846,0.01751500677971266,0.043518518518518526,0.06696428571428571,8.5,77.9,25.9,5,5.8,22.3,19.8,0,10.3,74.7,12.7,5,9.1,75.0,14.6,2,5.8,22.3,19.8,0,12.9,74.0,16.6,2
1105,1105,24/05/2019,-0.0099999904632568,0.7199974060058594,-0.0186571496963501,0.4600067138671875,0.1500000953674312,-0.4399986267089879,0.11656249999999996,0.0,0.0,0.18805,-0.0012571428571428634,0.0,0.04784,0.04095643939393939,0.0,0.0,-0.012121212121212121,-0.024120670995670997,0.0,0.16,11.8,61.1,14.9,2,7.3,9.5,16.9,2,10.3,70.9,13.2,0,8.4,71.3,13.0,0,7.3,9.5,16.9,2,14.3,71.9,22.3,2
1106,1106,28/05/2019,-0.0300000309944153,-0.7099990844726562,-0.0087067075729367,0.6299972534179688,0.0999999046325688,-1.0799999237060511,0.32796666666666663,0.20095,0.12040000000000001,0.15873333333333334,-0.0059928571428571374,0.3367,0.6094333333333334,0.25453703703703706,-0.025,0.0,0.022569444444444444,0.09031385281385282,0.45,0.2840909090909091,14.3,51.7,33.0,5,7.1,41.1,30.6,2,13.9,87.1,11.9,2,12.4,84.1,12.8,2,7.1,41.1,30.6,2,14.2,78.1,18.4,2
1107,1107,29/05/2019,0.0099999904632568,-1.4399986267089844,0.0024874691009522,-1.6299972534179688,0.1999998092651367,0.0999984741210937,0.07200833333333334,0.3161,-0.037782352941176475,0.145325,0.17029090909090908,0.0,0.29632000000000003,0.10946969696969698,0.006060606060606058,0.10721925133689839,0.15963541666666667,0.13775974025974025,0.0,0.006818181818181818,15.1,50.0,16.4,0,7.2,37.9,37.1,0,14.1,88.3,12.5,2,13.1,86.5,12.8,2,7.2,37.9,37.1,0,15.1,73.7,18.4,2
1108,1108,30/05/2019,0.0099999904632569,-0.1199989318847656,0.085823341178894,-0.2300033569335937,-0.0699996948242187,0.3900012969970703,-0.06421052631578947,0.22503333333333334,-0.01777,0.09176,0.0004000000000000029,0.0,0.010062500000000016,0.03217418546365914,0.16666666666666666,0.08840909090909091,0.03363636363636364,-0.02104229104229105,0.0,-0.10677083333333333,16.3,49.9,33.8,5,6.1,43.0,38.5,0,14.1,85.0,12.5,2,12.0,85.6,11.0,2,6.1,43.0,38.5,0,15.5,75.8,20.5,2
1109,1109,31/05/2019,0.0100000500679016,-2.2600021362304688,-0.0572154664993278,-2.270000457763672,-0.119999885559082,0.5599994659423793,0.027585714285714286,0.4019,-0.06812666666666667,0.5994,0.16751428571428573,0.7086,0.34586249999999996,0.19703733766233764,0.0,0.10707070707070707,0.35000000000000003,0.02486772486772487,0.17407407407407408,0.2125,14.1,59.7,28.7,5,6.0,42.6,32.0,0,13.8,87.5,9.4,2,12.6,83.8,10.9,2,6.0,42.6,32.0,0,15.4,73.9,24.1,2
1110,1110,03/06/2019,-0.0200000405311585,1.4599990844726491,-0.0820918546676638,1.7500038146972656,-0.1000001430511474,0.9300003051757884,0.225775,0.0,0.12666666666666662,0.0,0.3023,0.0,0.30693333333333334,0.11421243686868685,0.3,0.10555555555555553,0.0,0.22269007034632032,0.0,0.04545454545454545,18.2,46.6,21.2,3,10.0,8.2,15.5,0,12.6,80.3,11.7,2,11.5,76.9,14.6,2,10.0,8.2,15.5,0,15.6,71.7,24.1,2
1111,1111,04/06/2019,0.0600000023841857,2.490001678466804,-0.0572154664993291,2.4899978637695312,0.0399999618530273,1.14999961853027,0.05634545454545454,0.06004999999999999,-0.026300000000000004,0.0,0.08063333333333333,0.0,0.10722666666666665,0.0813910533910534,0.075,0.06818181818181818,0.0,0.25933333333333336,0.0,0.0073648989898989934,20.8,40.9,21.2,0,11.6,8.4,22.7,0,11.8,82.4,13.5,2,11.4,79.6,11.2,2,11.6,8.4,22.7,0,15.5,68.8,18.4,2
1112,1112,05/06/2019,-0.0500000119209288,0.6699981689453054,-0.0062192384719845,-0.1699981689453125,-0.1400001049041743,-0.7199993133544922,0.1343111111111111,0.2679333333333333,0.0,0.2294,0.0031642857142857206,0.6253000000000001,0.09890769230769231,0.08552188552188551,0.0,0.0,0.0,0.022174122174122176,0.13580246913580246,0.10510489510489511,22.8,36.6,25.4,0,12.6,9.2,26.6,2,14.0,81.3,14.3,2,13.2,79.0,13.0,2,12.6,9.2,26.6,2,15.3,70.0,22.3,2
1113,1113,06/06/2019,0.0100000500679016,-0.4899978637695241,-0.1442825422286984,1.089996337890625,0.0,-0.4700012207031285,0.06927142857142857,0.20095,0.19504999999999997,0.2931375,0.3978333333333333,0.6225499999999999,0.26848333333333335,0.057575757575757565,0.15,0.0988095238095238,0.2015625,0.09135802469135802,0.13703703703703704,0.2593073593073593,22.6,35.3,30.3,5,11.0,9.3,24.1,0,15.0,80.0,13.0,0,13.4,77.4,14.4,2,11.0,9.3,24.1,0,15.4,67.2,22.3,2
1114,1114,07/06/2019,0.0099999904632568,1.3999977111816406,0.0,0.6200027465820312,-0.0199999809265141,0.2000007629394566,0.3259692307692308,0.0,0.31845,0.1147,0.22342,0.4150333333333333,0.059149999999999994,0.22933663558663558,0.3,0.125,0.025,0.029814814814814815,0.04969135802469136,0.103125,18.7,32.0,35.3,0,10.8,8.5,30.6,2,14.9,78.0,25.5,2,11.3,86.5,9.7,2,10.8,8.5,30.6,2,15.4,66.0,18.4,2
1115,1115,10/06/2019,-0.0099999904632568,1.0600013732910156,0.0721414125442501,1.8499984741210933,0.0800001621246337,0.4400005340576136,-0.014262500000000008,0.0,0.0,0.0,0.24179444444444442,0.17914,0.13903939393939393,-0.0031249999999999993,0.0,0.0,0.0,0.31768378226711563,0.2418308080808081,0.18465553806462898,20.8,24.1,19.3,0,9.7,11.1,24.1,2,13.9,75.7,14.3,2,11.9,76.3,11.2,2,9.7,11.1,24.1,2,14.0,76.4,18.4,2
1116,1116,11/06/2019,0.0399999618530272,0.1899986267089843,0.0746288816452027,2.5,0.02999997138977,1.130001068115238,0.11023230769230771,0.0,0.2121333333333333,0.4337,0.17851818181818183,0.03548181818181818,0.2257342105263158,0.06496198246198245,0.09999999999999999,-0.03333333333333333,0.022222222222222223,0.09726704272158818,0.08932178932178933,0.10424470266575529,23.3,22.7,17.0,0,8.2,17.8,32.4,2,14.7,79.0,13.8,2,13.4,77.1,16.3,2,8.2,17.8,32.4,2,15.3,71.1,22.3,2
1117,1117,12/06/2019,-0.0299999713897703,0.3300018310546875,-0.0161693977355956,-1.25,-0.100000143051147,-1.210000991821289,0.23355151515151512,0.0,0.27626666666666666,0.31295,0.16041052631578945,0.19916,-0.006858620689655171,0.08356959749005205,0.0,0.06399711399711398,0.09375,0.015116626794258374,0.32,0.0778573916504951,24.8,23.7,20.1,0,8.1,22.6,31.3,2,15.2,78.3,13.5,2,13.3,78.2,12.7,2,8.1,22.6,31.3,2,15.2,71.0,22.3,2
1118,1118,13/06/2019,0.0199999809265135,-0.4599990844726562,0.0012437345504761,0.5800018310546875,-0.0099999904632568,0.489999771118164,0.2172666666666667,0.0,0.25476,0.0,0.26981249999999996,0.0,0.09378571428571428,0.2749453725287058,0.0,0.16,0.0,0.23169471153846158,0.175,0.10032467532467534,24.1,28.1,35.3,0,7.5,29.0,33.5,2,15.3,82.3,14.0,2,12.9,82.7,11.2,2,7.5,29.0,33.5,2,15.0,71.0,27.7,2
1119,1119,14/06/2019,-0.0299999713897703,-0.8500022888183523,-0.0708973951339722,-1.8800048828125,0.0,-1.0500011444091832,0.05808333333333332,0.0,0.0,0.4588,0.0683,0.1953,0.20639999999999997,0.011111111111111108,0.0,0.0,0.0,-0.025,0.05555555555555555,0.2097943722943723,23.7,29.6,25.4,0,7.8,29.5,23.0,2,17.0,84.8,10.7,5,14.1,88.8,7.7,2,7.8,29.5,23.0,2,14.1,74.9,25.9,2
1120,1120,17/06/2019,0.0,0.4099998474120951,-0.0099507249832155,0.3600006103515625,0.0,0.2100009918212926,-0.012074999999999995,0.0,0.45879999999999993,0.65535,0.0554,0.0,-0.03000000000000001,-0.009211910774410779,0.0,0.0,0.03500000000000002,-0.05,0.0,0.08333333333333333,20.4,43.9,38.5,3,6.7,45.9,29.9,0,7.8,92.3,10.4,5,7.6,79.9,11.0,5,6.7,45.9,29.9,0,12.9,71.7,33.5,2
1121,1121,18/06/2019,0.0399999618530272,0.7800025939941477,-0.0298516092300409,-0.470001220703125,0.1000001430511479,-0.0599994659423828,0.2187,0.0,0.19733333333333333,0.0,0.4250333333333334,0.2739333333333333,0.21815,0.1765873015873016,0.0,0.13636363636363635,0.0,0.2222222222222222,-0.26666666666666666,-0.13359375,23.0,34.4,21.1,0,8.3,23.6,19.8,0,8.7,81.5,21.8,2,6.2,72.4,18.5,2,8.3,23.6,19.8,0,13.1,78.4,29.5,2
1122,1122,19/06/2019,-0.0299999713897703,0.7700004577636719,-0.003731486511231,-1.829994201660156,-0.090000152587891,-0.1000003814697265,0.041608333333333344,0.4019,0.0,0.37984,-0.27115,0.0,-0.14548,0.11149340628507294,0.0,0.0,0.11300000000000002,0.1903409090909091,-0.8,-0.12726851851851853,25.3,22.9,23.2,0,11.6,9.2,19.4,0,9.7,67.1,16.9,0,8.6,62.2,13.0,0,11.6,9.2,19.4,0,13.8,77.8,27.7,2
1123,1123,20/06/2019,0.0,1.3999977111816406,0.0199011671066284,0.5499954223632812,0.0700001716613769,0.2600002288818359,0.17882499999999998,0.4393,0.10507999999999999,0.0,0.2006,0.0,0.06704444444444443,0.1238374068061568,0.049999999999999996,0.07040404040404039,-0.05,0.07651515151515151,0.0,0.09157407407407409,25.4,21.8,34.8,0,11.9,8.5,19.4,0,9.5,72.9,13.5,0,9.3,65.4,14.6,0,11.9,8.5,19.4,0,15.9,68.8,38.9,2
1124,1124,21/06/2019,-0.0200000405311584,0.3600006103515625,0.0323393611907953,-1.1500015258789062,-0.0400002002716068,-0.2700004577636683,0.2662785714285714,0.0,0.4588,0.48552,0.20873750000000002,0.0,0.0,0.0705835137085137,0.0,0.0,0.11197619047619048,0.04974747474747474,0.0,0.0,19.7,18.2,39.2,0,12.3,10.7,21.6,0,11.3,76.2,13.0,0,10.4,71.6,16.2,0,12.3,10.7,21.6,0,14.8,74.5,31.7,2
1125,1125,24/06/2019,0.0,-0.220001220703125,0.0062189556121832,-0.3299942016601562,-0.1099998950958247,-0.4699993133544957,0.06656363636363637,0.0,0.0,0.42366666666666664,0.04602222222222222,0.0,0.05877999999999999,0.031060606060606063,0.0,0.0,0.14722222222222223,0.004761904761904761,0.0,0.04444444444444444,22.7,22.7,21.6,0,10.5,21.3,27.7,0,15.9,73.6,15.3,0,14.3,67.0,18.2,2,10.5,21.3,27.7,0,15.4,63.8,22.3,2
1126,1126,25/06/2019,0.0500000119209288,1.0800018310546875,-0.0621906875610354,-0.220001220703125,0.0299999713897705,-0.4200000762939453,0.05464,0.0,0.0,-0.24546666666666664,0.15350714285714287,0.0,0.0,0.20363636363636362,0.15,0.0,0.041666666666666664,0.18017316017316015,0.0,0.15,23.3,21.2,34.3,0,4.7,39.1,27.4,2,10.9,76.6,40.8,2,8.1,87.5,21.2,5,4.7,39.1,27.4,2,14.0,76.1,22.3,2
1127,1127,26/06/2019,-0.0299999713897703,-0.8300018310546875,0.0261201227188108,1.3700027465820312,0.0399999618530273,0.5599994659423828,0.13312857142857146,0.0,0.0,0.16984999999999997,0.13365,0.0,0.17375000000000002,0.09132275132275135,0.0,0.0,0.11041666666666666,-0.00045454545454546094,0.0,0.0125,21.8,24.0,34.0,0,5.3,36.1,20.5,0,7.1,78.3,12.7,0,6.7,75.1,14.6,0,5.3,36.1,20.5,0,13.2,78.3,22.3,2
1128,1128,27/06/2019,0.0,1.6100006103515625,-0.0236326536178586,0.3599929809570312,0.0299999713897709,0.6199989318847656,0.046775,0.20095,0.36704,0.25522727272727275,-0.3038,0.0,0.0889625,0.07080176767676767,0.0,0.023636363636363636,0.10206611570247935,0.029861111111111113,0.0,0.052083333333333336,21.5,17.1,26.9,0,6.8,23.1,31.7,0,8.8,75.2,15.0,0,8.5,71.9,16.5,2,6.8,23.1,31.7,0,13.6,74.2,18.4,1
1129,1129,28/06/2019,-0.0400000214576722,1.1100006103515625,-0.0335828128814701,0.8900070190429688,0.2100002765655513,-0.4399986267089879,0.43416666666666665,0.0,0.2294,0.4610444444444444,0.366,0.0,-0.0618,0.07146464646464647,0.1,0.0,0.3832010582010582,-0.010606060606060612,0.0,-0.0023809523809523794,21.1,19.0,35.9,0,6.2,37.2,38.2,0,13.7,67.7,15.0,2,14.1,58.3,25.2,2,6.2,37.2,38.2,0,13.4,70.6,16.6,2
1130,1130,01/07/2019,-0.0099999904632568,-0.5199966430664062,0.1144309329986579,-0.0800018310546875,-0.0600001811981201,-0.5600013732910121,0.40897777777777783,0.241775,0.0,0.0,0.0,0.0,0.21590000000000004,0.29259259259259257,0.26875,0.0,0.0,0.0,0.0,0.09375,23.5,19.7,20.0,0,9.2,33.9,29.5,2,9.9,84.9,14.0,2,9.2,77.7,12.5,2,9.2,33.9,29.5,2,13.4,79.4,22.3,2
1131,1131,02/07/2019,0.0,-0.6800003051757812,0.1965227876663204,-0.4599990844726562,0.2099997997283935,-0.6999988555908203,0.1380142857142857,0.0,-0.1575,0.14989999999999998,0.0,0.0,0.5563,0.06006493506493508,0.0,-0.022727272727272728,0.19404761904761905,-0.043750000000000004,0.0,0.5,24.6,17.1,29.1,0,8.1,41.9,41.0,2,10.1,84.8,15.6,2,8.5,81.4,10.9,2,8.1,41.9,41.0,2,13.4,81.5,20.5,2
1132,1132,03/07/2019,0.0,-0.3300018310546875,-0.0572154664993282,1.6699981689453125,-0.0099997520446777,-0.0599994659423828,0.3237,0.0,0.0,-0.025675,0.1445,0.0,0.1514,0.13560606060606062,0.0,-0.05,0.125,0.005194805194805192,0.0,0.059523809523809514,23.4,20.2,29.5,0,7.5,57.2,27.7,0,10.3,78.1,15.3,2,10.5,66.7,20.2,2,7.5,57.2,27.7,0,13.8,71.6,18.4,2
1133,1133,05/07/2019,0.0199999809265136,-0.6399993896484375,-0.0099504421234124,-1.029998779296875,-0.0700001716613769,0.3299999237060547,0.20642142857142856,0.0,0.0,0.4855666666666667,0.039028571428571426,0.0,0.3717846153846154,0.07625541125541124,0.0,0.0,0.20833333333333334,-0.05714285714285715,0.0,0.1769230769230769,23.7,18.0,21.7,0,10.9,13.5,18.4,2,8.9,88.0,9.6,5,7.7,84.4,11.1,5,10.9,13.5,18.4,2,14.0,70.1,16.6,2
1134,1134,08/07/2019,-0.0199999809265136,-0.720001220703125,-0.1318443481445324,-0.3199996948242187,-0.049999713897705,-1.0,0.26742307692307693,0.0,0.09866666666666667,-0.2776666666666667,-0.08174,0.0,0.00985238095238096,0.1158974358974359,0.0,-0.06666666666666667,0.07777777777777777,-0.030000000000000006,0.0,-0.05178571428571428,24.2,21.1,25.9,0,11.2,15.5,22.0,0,9.8,77.7,12.5,2,7.4,81.0,11.2,2,11.2,15.5,22.0,0,14.5,71.9,24.1,2
1135,1135,09/07/2019,0.0799999833106994,-0.75,0.0534839799880986,0.4300003051757812,-0.0700001716613769,-0.3299999237060547,-0.02118666666666667,0.0,0.4588,0.011725000000000013,0.01041428571428571,0.0,0.44765882352941183,0.10676767676767678,0.0,0.0,0.20833333333333331,-0.04350649350649351,0.0,0.44948752228163985,23.5,22.6,32.3,0,11.2,22.1,28.4,2,12.1,72.8,16.3,0,10.8,72.4,18.1,0,11.2,22.1,28.4,2,14.3,72.3,24.1,2
1136,1136,10/07/2019,-0.0500000119209288,-0.0900039672851562,-0.0410460687637321,-0.1300048828125,0.0900001525878906,0.2199993133544957,0.02166666666666667,0.4019,0.0,-0.09866666666666667,0.05464,0.0,-0.03982,-0.04587279040404041,0.0,-0.09111111111111111,-0.03333333333333333,-0.02,0.0,0.27692307692307694,24.9,20.9,29.2,0,11.3,23.6,22.3,2,13.7,74.6,15.0,2,12.3,72.9,16.3,2,11.3,23.6,22.3,2,14.0,70.9,22.3,1
1137,1137,11/07/2019,0.0200000405311584,-0.9499969482421876,-0.003731486511231,0.0900039672851562,-0.1000001430511474,0.5399990081787074,0.10316,0.0,0.2294,0.227375,0.09545,0.0,0.3136125,-0.02277777777777778,0.0,0.0,0.061101190476190476,-0.019444444444444448,0.0,0.384375,26.2,18.2,17.1,0,9.9,22.1,31.0,0,14.4,76.2,14.8,2,12.8,75.6,18.0,2,9.9,22.1,31.0,0,13.8,74.4,24.1,2
1138,1138,12/07/2019,0.0099999904632567,0.8799972534179688,0.0149259460449218,2.049995422363281,-0.0499999523162841,0.5900001525878942,0.08686923076923077,0.0,0.148,0.21532857142857137,0.125175,0.12440000000000001,0.15301,-0.06612942612942613,0.0,-0.05022727272727273,0.21745677437641725,0.04477513227513228,0.14047619047619048,0.19954545454545455,26.9,19.6,28.2,0,8.8,26.3,28.4,2,15.3,76.4,19.3,2,12.5,84.1,9.5,2,8.8,26.3,28.4,2,13.0,75.8,24.1,2
1139,1139,15/07/2019,0.0,0.7900009155273438,-0.0273641401290896,-0.2099990844726562,0.0099999904632568,0.4099998474121058,0.2317923076923077,0.0,0.1101,0.43794999999999995,0.045533333333333335,0.0,-0.057749999999999996,0.13435897435897434,0.0,0.19305555555555556,0.3409090909090909,-0.016666666666666666,0.0,-0.13333333333333333,26.7,15.2,27.2,0,7.6,23.1,25.6,2,13.5,80.6,14.8,2,11.9,81.5,12.7,2,7.6,23.1,25.6,2,13.1,68.2,16.6,2
